Gene	gene_short_name
Pafah1b1	Pafah1b1
Pafah1b1-ps1	Pafah1b1-ps1
Pafah1b1-ps2	Pafah1b1-ps2
Pafah1b2	Pafah1b2
Pafah1b3	Pafah1b3
Pafah2	Pafah2
Pag1	Pag1
Paics	Paics
Paip1	Paip1
Paip2	Paip2
Paip2b	Paip2b
Pak1	Pak1
Pak1ip1	Pak1ip1
Pak2	Pak2
Pak3	Pak3
Pak4	Pak4
Pak6	Pak6
Pak7	Pak7
Pakap	Pakap
Palb2	Palb2
Pald1	Pald1
Palld	Palld
Palm	Palm
Palm2	Palm2
Palm3	Palm3
Palmd	Palmd
Pam	Pam
Pam16	Pam16
Pamr1	Pamr1
Pan2	Pan2
Pan3	Pan3
Panct2	Panct2
Pank1	Pank1
Pank2	Pank2
Pank3	Pank3
Pank4	Pank4
Pantr1	Pantr1
Pantr2	Pantr2
Panx1	Panx1
Panx2	Panx2
Paox	Paox
Papd4	Papd4
Papd5	Papd5
Papd7	Papd7
Papola	Papola
Papolb	Papolb
Papolg	Papolg
Pappa	Pappa
Pappa2	Pappa2
Papss1	Papss1
Paqr3	Paqr3
Paqr4	Paqr4
Paqr5	Paqr5
Paqr6	Paqr6
Paqr7	Paqr7
Paqr8	Paqr8
Paqr9	Paqr9
Pard3	Pard3
Pard3b	Pard3b
Pard6a	Pard6a
Pard6b	Pard6b
Pard6g	Pard6g
Parg	Parg
Park2	Park2
Park7	Park7
Parl	Parl
Parm1	Parm1
Parn	Parn
Parp1	Parp1
Parp10	Parp10
Parp11	Parp11
Parp12	Parp12
Parp16	Parp16
Parp2	Parp2
Parp4	Parp4
Parp6	Parp6
Parp8	Parp8
Parpbp	Parpbp
Pars2	Pars2
Particl	Particl
Parva	Parva
Parvaos	Parvaos
Parvb	Parvb
Parvg	Parvg
Pask	Pask
Pate2	Pate2
Patj	Patj
Patl1	Patl1
Patz1	Patz1
Pawr	Pawr
Pax2	Pax2
Pax6	Pax6
Pax7	Pax7
Paxbp1	Paxbp1
Paxip1	Paxip1
Pbdc1	Pbdc1
Pbk	Pbk
Pbld1	Pbld1
Pbld2	Pbld2
Pbrm1	Pbrm1
Pbx1	Pbx1
Pbx2	Pbx2
Pbx3	Pbx3
Pbx4	Pbx4
Pbxip1	Pbxip1
Pcbd1	Pcbd1
Pcbd2	Pcbd2
Pcbp1	Pcbp1
Pcbp2	Pcbp2
Pcbp3	Pcbp3
Pcbp4	Pcbp4
Pcca	Pcca
Pccb	Pccb
Pcdh1	Pcdh1
Pcdh10	Pcdh10
Pcdh11x	Pcdh11x
Pcdh15	Pcdh15
Pcdh17	Pcdh17
Pcdh18	Pcdh18
Pcdh19	Pcdh19
Pcdh20	Pcdh20
Pcdh7	Pcdh7
Pcdh8	Pcdh8
Pcdh9	Pcdh9
Pcdha1	Pcdha1
Pcdha12	Pcdha12
Pcdha2	Pcdha2
Pcdha3	Pcdha3
Pcdha4	Pcdha4
Pcdha5	Pcdha5
Pcdha6	Pcdha6
Pcdha7	Pcdha7
Pcdha8	Pcdha8
Pcdha9	Pcdha9
Pcdhac1	Pcdhac1
Pcdhac2	Pcdhac2
Pcdhb10	Pcdhb10
Pcdhb11	Pcdhb11
Pcdhb12	Pcdhb12
Pcdhb13	Pcdhb13
Pcdhb14	Pcdhb14
Pcdhb15	Pcdhb15
Pcdhb16	Pcdhb16
Pcdhb17	Pcdhb17
Pcdhb18	Pcdhb18
Pcdhb19	Pcdhb19
Pcdhb2	Pcdhb2
Pcdhb20	Pcdhb20
Pcdhb21	Pcdhb21
Pcdhb22	Pcdhb22
Pcdhb3	Pcdhb3
Pcdhb4	Pcdhb4
Pcdhb5	Pcdhb5
Pcdhb6	Pcdhb6
Pcdhb7	Pcdhb7
Pcdhb8	Pcdhb8
Pcdhb9	Pcdhb9
Pcdhga1	Pcdhga1
Pcdhga10	Pcdhga10
Pcdhga11	Pcdhga11
Pcdhga12	Pcdhga12
Pcdhga2	Pcdhga2
Pcdhga3	Pcdhga3
Pcdhga4	Pcdhga4
Pcdhga5	Pcdhga5
Pcdhga6	Pcdhga6
Pcdhga7	Pcdhga7
Pcdhga8	Pcdhga8
Pcdhga9	Pcdhga9
Pcdhgb1	Pcdhgb1
Pcdhgb4	Pcdhgb4
Pcdhgb5	Pcdhgb5
Pcdhgb6	Pcdhgb6
Pcdhgb7	Pcdhgb7
Pcdhgb8	Pcdhgb8
Pcdhgc3	Pcdhgc3
Pcdhgc4	Pcdhgc4
Pcdhgc5	Pcdhgc5
Pced1a	Pced1a
Pced1b	Pced1b
Pcf11	Pcf11
Pcgf1	Pcgf1
Pcgf2	Pcgf2
Pcgf3	Pcgf3
Pcgf5	Pcgf5
Pcgf6	Pcgf6
Pcid2	Pcid2
Pcif1	Pcif1
Pck2	Pck2
Pclaf	Pclaf
Pclo	Pclo
Pcm1	Pcm1
Pcmt1	Pcmt1
Pcmtd1	Pcmtd1
Pcmtd2	Pcmtd2
Pcna	Pcna
Pcna-ps2	Pcna-ps2
Pcnp	Pcnp
Pcnt	Pcnt
Pcnx	Pcnx
Pcnx2	Pcnx2
Pcnx3	Pcnx3
Pcnx4	Pcnx4
Pcolce	Pcolce
Pcolce2	Pcolce2
Pcp2	Pcp2
Pcp4	Pcp4
Pcp4l1	Pcp4l1
Pcsk1	Pcsk1
Pcsk1n	Pcsk1n
Pcsk2	Pcsk2
Pcsk2os1	Pcsk2os1
Pcsk4	Pcsk4
Pcsk5	Pcsk5
Pcsk6	Pcsk6
Pcsk7	Pcsk7
Pcsk9	Pcsk9
Pctp	Pctp
Pcx	Pcx
Pcyox1	Pcyox1
Pcyox1l	Pcyox1l
Pcyt1a	Pcyt1a
Pcyt1b	Pcyt1b
Pcyt2	Pcyt2
Pdap1	Pdap1
Pdcd10	Pdcd10
Pdcd11	Pdcd11
Pdcd2	Pdcd2
Pdcd2l	Pdcd2l
Pdcd4	Pdcd4
Pdcd5	Pdcd5
Pdcd5-ps	Pdcd5-ps
Pdcd6	Pdcd6
Pdcd6ip	Pdcd6ip
Pdcd7	Pdcd7
Pdcl	Pdcl
Pdcl3	Pdcl3
Pddc1	Pddc1
Pde10a	Pde10a
Pde11a	Pde11a
Pde12	Pde12
Pde1a	Pde1a
Pde1b	Pde1b
Pde1c	Pde1c
Pde2a	Pde2a
Pde3a	Pde3a
Pde3b	Pde3b
Pde4a	Pde4a
Pde4b	Pde4b
Pde4c	Pde4c
Pde4d	Pde4d
Pde4dip	Pde4dip
Pde6d	Pde6d
Pde6h	Pde6h
Pde7a	Pde7a
Pde7b	Pde7b
Pde8a	Pde8a
Pde8b	Pde8b
Pde9a	Pde9a
Pdgfa	Pdgfa
Pdgfb	Pdgfb
Pdgfc	Pdgfc
Pdgfd	Pdgfd
Pdgfra	Pdgfra
Pdgfrb	Pdgfrb
Pdha1	Pdha1
Pdhb	Pdhb
Pdhx	Pdhx
Pdia3	Pdia3
Pdia4	Pdia4
Pdia5	Pdia5
Pdia6	Pdia6
Pdik1l	Pdik1l
Pdk1	Pdk1
Pdk2	Pdk2
Pdk3	Pdk3
Pdlim2	Pdlim2
Pdlim3	Pdlim3
Pdlim4	Pdlim4
Pdlim5	Pdlim5
Pdlim7	Pdlim7
Pdp1	Pdp1
Pdp2	Pdp2
Pdpk1	Pdpk1
Pdpn	Pdpn
Pdpr	Pdpr
Pdrg1	Pdrg1
Pds5a	Pds5a
Pds5b	Pds5b
Pdss1	Pdss1
Pdss2	Pdss2
Pdxdc1	Pdxdc1
Pdxk	Pdxk
Pdyn	Pdyn
Pdzd11	Pdzd11
Pdzd2	Pdzd2
Pdzd3	Pdzd3
Pdzd4	Pdzd4
Pdzd7	Pdzd7
Pdzd8	Pdzd8
Pdzd9	Pdzd9
Pdzk1	Pdzk1
Pdzk1ip1	Pdzk1ip1
Pdzph1	Pdzph1
Pdzrn3	Pdzrn3
Pdzrn4	Pdzrn4
Pea15a	Pea15a
Peak1	Peak1
Pear1	Pear1
Pebp1	Pebp1
Pebp4	Pebp4
Pecam1	Pecam1
Pecr	Pecr
Pef1	Pef1
Peg10	Peg10
Peg12	Peg12
Peg13	Peg13
Peg3	Peg3
Peli1	Peli1
Peli2	Peli2
Peli3	Peli3
Pelo	Pelo
Pelp1	Pelp1
Pemt	Pemt
Penk	Penk
Pepd	Pepd
Per1	Per1
Per2	Per2
Per3	Per3
Perm1	Perm1
Perp	Perp
Pes1	Pes1
Pet100	Pet100
Pex1	Pex1
Pex10	Pex10
Pex11a	Pex11a
Pex11b	Pex11b
Pex11g	Pex11g
Pex12	Pex12
Pex13	Pex13
Pex14	Pex14
Pex16	Pex16
Pex19	Pex19
Pex2	Pex2
Pex26	Pex26
Pex3	Pex3
Pex5	Pex5
Pex5l	Pex5l
Pex6	Pex6
Pex7	Pex7
Pfas	Pfas
Pfdn1	Pfdn1
Pfdn2	Pfdn2
Pfdn4	Pfdn4
Pfdn5	Pfdn5
Pfdn6	Pfdn6
Pfkfb1	Pfkfb1
Pfkfb2	Pfkfb2
Pfkfb3	Pfkfb3
Pfkfb4	Pfkfb4
Pfkl	Pfkl
Pfkm	Pfkm
Pfkp	Pfkp
Pfn1	Pfn1
Pfn2	Pfn2
Pfn3	Pfn3
Pfn4	Pfn4
Pgam1	Pgam1
Pgam2	Pgam2
Pgam5	Pgam5
Pgap1	Pgap1
Pgap2	Pgap2
Pgap3	Pgap3
Pgbd1	Pgbd1
Pgbd5	Pgbd5
Pgd	Pgd
Pgf	Pgf
Pgghg	Pgghg
Pggt1b	Pggt1b
Pgk1	Pgk1
Pgls	Pgls
Pglyrp1	Pglyrp1
Pgm1	Pgm1
Pgm2	Pgm2
Pgm2l1	Pgm2l1
Pgm3	Pgm3
Pgp	Pgp
Pgpep1	Pgpep1
Pgpep1l	Pgpep1l
Pgr	Pgr
Pgr15l	Pgr15l
Pgrmc1	Pgrmc1
Pgrmc2	Pgrmc2
Pgs1	Pgs1
Phactr1	Phactr1
Phactr2	Phactr2
Phactr3	Phactr3
Phactr4	Phactr4
Phax	Phax
Phb	Phb
Phb2	Phb2
Phc1	Phc1
Phc2	Phc2
Phc3	Phc3
Phex	Phex
Phf1	Phf1
Phf10	Phf10
Phf12	Phf12
Phf13	Phf13
Phf14	Phf14
Phf19	Phf19
Phf2	Phf2
Phf20	Phf20
Phf20-ps	Phf20-ps
Phf20l1	Phf20l1
Phf21a	Phf21a
Phf21b	Phf21b
Phf23	Phf23
Phf24	Phf24
Phf2os1	Phf2os1
Phf3	Phf3
Phf5a	Phf5a
Phf6	Phf6
Phf7	Phf7
Phf8	Phf8
Phgdh	Phgdh
Phip	Phip
Phka1	Phka1
Phka2	Phka2
Phkb	Phkb
Phkg1	Phkg1
Phkg2	Phkg2
Phlda1	Phlda1
Phlda2	Phlda2
Phlda3	Phlda3
Phldb1	Phldb1
Phldb2	Phldb2
Phldb3	Phldb3
Phlpp1	Phlpp1
Phlpp2	Phlpp2
Phospho2	Phospho2
Phpt1	Phpt1
Phrf1	Phrf1
Phtf1	Phtf1
Phtf1os	Phtf1os
Phtf2	Phtf2
Phyh	Phyh
Phyhd1	Phyhd1
Phyhip	Phyhip
Phyhipl	Phyhipl
Phykpl	Phykpl
Pi15	Pi15
Pi16	Pi16
Pi4k2a	Pi4k2a
Pi4k2b	Pi4k2b
Pi4ka	Pi4ka
Pi4kb	Pi4kb
Pianp	Pianp
Pias1	Pias1
Pias2	Pias2
Pias3	Pias3
Pias4	Pias4
Pibf1	Pibf1
Picalm	Picalm
Pick1	Pick1
Pid1	Pid1
Pidd1	Pidd1
Piezo1	Piezo1
Piezo2	Piezo2
Pif1	Pif1
Pifo	Pifo
Piga	Piga
Pigb	Pigb
Pigc	Pigc
Pigf	Pigf
Pigg	Pigg
Pigh	Pigh
Pigk	Pigk
Pigl	Pigl
Pigm	Pigm
Pign	Pign
Pigo	Pigo
Pigp	Pigp
Pigq	Pigq
Pigs	Pigs
Pigt	Pigt
Pigu	Pigu
Pigv	Pigv
Pigw	Pigw
Pigx	Pigx
Pigyl	Pigyl
Pigz	Pigz
Pih1d1	Pih1d1
Pih1d2	Pih1d2
Pik3ap1	Pik3ap1
Pik3c2a	Pik3c2a
Pik3c2b	Pik3c2b
Pik3c2g	Pik3c2g
Pik3c3	Pik3c3
Pik3ca	Pik3ca
Pik3cb	Pik3cb
Pik3cd	Pik3cd
Pik3ip1	Pik3ip1
Pik3r1	Pik3r1
Pik3r2	Pik3r2
Pik3r3	Pik3r3
Pik3r4	Pik3r4
Pik3r5	Pik3r5
Pik3r6	Pik3r6
Pikfyve	Pikfyve
Pim1	Pim1
Pim2	Pim2
Pim3	Pim3
Pin1	Pin1
Pin1rt1	Pin1rt1
Pin4	Pin4
Pink1	Pink1
Pinx1	Pinx1
Pip4k2a	Pip4k2a
Pip4k2b	Pip4k2b
Pip4k2c	Pip4k2c
Pip5k1a	Pip5k1a
Pip5k1b	Pip5k1b
Pip5k1c	Pip5k1c
Pip5kl1	Pip5kl1
Pipox	Pipox
Pir	Pir
Pirb	Pirb
Pisd	Pisd
Pisd-ps1	Pisd-ps1
Pisd-ps2	Pisd-ps2
Pithd1	Pithd1
Pitpna	Pitpna
Pitpnb	Pitpnb
Pitpnc1	Pitpnc1
Pitpnm1	Pitpnm1
Pitpnm2	Pitpnm2
Pitpnm3	Pitpnm3
Pitrm1	Pitrm1
Pitx2	Pitx2
Piwil4	Piwil4
Pja1	Pja1
Pja2	Pja2
Pkd1	Pkd1
Pkd1l3	Pkd1l3
Pkd2	Pkd2
Pkd2l2	Pkd2l2
Pkdcc	Pkdcc
Pkhd1	Pkhd1
Pkia	Pkia
Pkib	Pkib
Pkig	Pkig
Pklr	Pklr
Pkm	Pkm
Pkmyt1	Pkmyt1
Pkn1	Pkn1
Pkn2	Pkn2
Pkn3	Pkn3
Pknox1	Pknox1
Pknox2	Pknox2
Pkp2	Pkp2
Pkp4	Pkp4
Pla2g12a	Pla2g12a
Pla2g15	Pla2g15
Pla2g16	Pla2g16
Pla2g2c	Pla2g2c
Pla2g3	Pla2g3
Pla2g4e	Pla2g4e
Pla2g6	Pla2g6
Pla2g7	Pla2g7
Pla2r1	Pla2r1
Plaa	Plaa
Plac8l1	Plac8l1
Plag1	Plag1
Plagl1	Plagl1
Plagl2	Plagl2
Plat	Plat
Platr14	Platr14
Platr17	Platr17
Platr22	Platr22
Platr25	Platr25
Plbd2	Plbd2
Plcb1	Plcb1
Plcb2	Plcb2
Plcb3	Plcb3
Plcb4	Plcb4
Plcd1	Plcd1
Plcd3	Plcd3
Plcd4	Plcd4
Plce1	Plce1
Plcg1	Plcg1
Plcg2	Plcg2
Plch1	Plch1
Plch2	Plch2
Plcl1	Plcl1
Plcl2	Plcl2
Plcxd1	Plcxd1
Plcxd2	Plcxd2
Plcxd3	Plcxd3
Plcz1	Plcz1
Pld1	Pld1
Pld2	Pld2
Pld3	Pld3
Pld5	Pld5
Pld6	Pld6
Plec	Plec
Plek	Plek
Plek2	Plek2
Plekha1	Plekha1
Plekha2	Plekha2
Plekha3	Plekha3
Plekha4	Plekha4
Plekha5	Plekha5
Plekha6	Plekha6
Plekha7	Plekha7
Plekha8	Plekha8
Plekhb1	Plekhb1
Plekhb2	Plekhb2
Plekhd1	Plekhd1
Plekhf2	Plekhf2
Plekhg1	Plekhg1
Plekhg2	Plekhg2
Plekhg4	Plekhg4
Plekhg5	Plekhg5
Plekhg6	Plekhg6
Plekhh1	Plekhh1
Plekhh2	Plekhh2
Plekhh3	Plekhh3
Plekhj1	Plekhj1
Plekhm1	Plekhm1
Plekhm2	Plekhm2
Plekhm3	Plekhm3
Plekhn1	Plekhn1
Plekho1	Plekho1
Plekhs1	Plekhs1
Plet1	Plet1
Plgrkt	Plgrkt
Plin2	Plin2
Plin5	Plin5
Plk1	Plk1
Plk2	Plk2
Plk3	Plk3
Plk4	Plk4
Plk5	Plk5
Pllp	Pllp
Plod1	Plod1
Plod2	Plod2
Plod3	Plod3
Plp1	Plp1
Plp2	Plp2
Plpp1	Plpp1
Plpp2	Plpp2
Plpp3	Plpp3
Plpp4	Plpp4
Plpp5	Plpp5
Plpp6	Plpp6
Plpp7	Plpp7
Plppr1	Plppr1
Plppr2	Plppr2
Plppr3	Plppr3
Plppr4	Plppr4
Plppr5	Plppr5
Plrg1	Plrg1
Pls1	Pls1
Pls3	Pls3
Plscr1	Plscr1
Plscr3	Plscr3
Plscr4	Plscr4
Pltp	Pltp
Plvap	Plvap
Plxdc1	Plxdc1
Plxdc2	Plxdc2
Plxna1	Plxna1
Plxna2	Plxna2
Plxna3	Plxna3
Plxna4	Plxna4
Plxnb1	Plxnb1
Plxnb2	Plxnb2
Plxnc1	Plxnc1
Plxnd1	Plxnd1
Pm20d1	Pm20d1
Pm20d2	Pm20d2
Pmch	Pmch
Pmel	Pmel
Pmepa1	Pmepa1
Pmf1	Pmf1
Pmfbp1	Pmfbp1
Pml	Pml
Pmm1	Pmm1
Pmm2	Pmm2
Pmp22	Pmp22
Pmpca	Pmpca
Pmpcb	Pmpcb
Pms1	Pms1
Pms2	Pms2
Pmvk	Pmvk
Pnck	Pnck
Pnisr	Pnisr
Pnkd	Pnkd
Pnkp	Pnkp
Pnldc1	Pnldc1
Pnma1	Pnma1
Pnma2	Pnma2
Pnma3	Pnma3
Pnma5	Pnma5
Pnmal1	Pnmal1
Pnmal2	Pnmal2
Pnmt	Pnmt
Pnn	Pnn
Pno1	Pno1
Pnoc	Pnoc
Pnp	Pnp
Pnpla2	Pnpla2
Pnpla3	Pnpla3
Pnpla6	Pnpla6
Pnpla7	Pnpla7
Pnpla8	Pnpla8
Pnpo	Pnpo
Pnpt1	Pnpt1
Pnrc1	Pnrc1
Pnrc2	Pnrc2
Poc1a	Poc1a
Poc1b	Poc1b
Poc5	Poc5
Podn	Podn
Podxl	Podxl
Podxl2	Podxl2
Pofut1	Pofut1
Pofut2	Pofut2
Pogk	Pogk
Poglut1	Poglut1
Pogz	Pogz
Pola1	Pola1
Pola2	Pola2
Polb	Polb
Pold1	Pold1
Pold2	Pold2
Pold3	Pold3
Pold4	Pold4
Poldip2	Poldip2
Poldip3	Poldip3
Pole	Pole
Pole2	Pole2
Pole3	Pole3
Pole4	Pole4
Polg	Polg
Polg2	Polg2
Polh	Polh
Poli	Poli
Polk	Polk
Poll	Poll
Polm	Polm
Poln	Poln
Polq	Polq
Polr1a	Polr1a
Polr1b	Polr1b
Polr1c	Polr1c
Polr1d	Polr1d
Polr1e	Polr1e
Polr2a	Polr2a
Polr2b	Polr2b
Polr2c	Polr2c
Polr2d	Polr2d
Polr2e	Polr2e
Polr2f	Polr2f
Polr2g	Polr2g
Polr2h	Polr2h
Polr2i	Polr2i
Polr2j	Polr2j
Polr2k	Polr2k
Polr2k-ps	Polr2k-ps
Polr2l	Polr2l
Polr2m	Polr2m
Polr3a	Polr3a
Polr3b	Polr3b
Polr3c	Polr3c
Polr3d	Polr3d
Polr3e	Polr3e
Polr3f	Polr3f
Polr3g	Polr3g
Polr3gl	Polr3gl
Polr3h	Polr3h
Polr3k	Polr3k
Polrmt	Polrmt
Pom121	Pom121
Pomc	Pomc
Pomgnt1	Pomgnt1
Pomgnt2	Pomgnt2
Pomk	Pomk
Pomp	Pomp
Pomt1	Pomt1
Pomt2	Pomt2
Pon2	Pon2
Pop1	Pop1
Pop4	Pop4
Pop5	Pop5
Pop7	Pop7
Por	Por
Porcn	Porcn
Postn	Postn
Pot1a	Pot1a
Pot1b	Pot1b
Pou2f1	Pou2f1
Pou2f2	Pou2f2
Pou3f1	Pou3f1
Pou3f2	Pou3f2
Pou3f3	Pou3f3
Pou3f4	Pou3f4
Pou6f1	Pou6f1
Pou6f2	Pou6f2
Ppa1	Ppa1
Ppa2	Ppa2
Ppan	Ppan
Ppara	Ppara
Ppard	Ppard
Ppargc1a	Ppargc1a
Ppargc1b	Ppargc1b
Ppat	Ppat
Ppcdc	Ppcdc
Ppcs	Ppcs
Ppdpf	Ppdpf
Ppef1	Ppef1
Ppef2	Ppef2
Ppfia1	Ppfia1
Ppfia2	Ppfia2
Ppfia3	Ppfia3
Ppfia4	Ppfia4
Ppfibp1	Ppfibp1
Ppfibp2	Ppfibp2
Pphln1	Pphln1
Ppia	Ppia
Ppib	Ppib
Ppic	Ppic
Ppid	Ppid
Ppie	Ppie
Ppif	Ppif
Ppig	Ppig
Ppih	Ppih
Ppil1	Ppil1
Ppil2	Ppil2
Ppil3	Ppil3
Ppil4	Ppil4
Ppil6	Ppil6
Ppip5k1	Ppip5k1
Ppip5k2	Ppip5k2
Ppl	Ppl
Ppm1a	Ppm1a
Ppm1b	Ppm1b
Ppm1d	Ppm1d
Ppm1e	Ppm1e
Ppm1f	Ppm1f
Ppm1g	Ppm1g
Ppm1h	Ppm1h
Ppm1k	Ppm1k
Ppm1l	Ppm1l
Ppm1m	Ppm1m
Ppm1n	Ppm1n
Ppme1	Ppme1
Ppox	Ppox
Ppp1ca	Ppp1ca
Ppp1cb	Ppp1cb
Ppp1cc	Ppp1cc
Ppp1r10	Ppp1r10
Ppp1r11	Ppp1r11
Ppp1r12a	Ppp1r12a
Ppp1r12b	Ppp1r12b
Ppp1r12c	Ppp1r12c
Ppp1r13b	Ppp1r13b
Ppp1r13l	Ppp1r13l
Ppp1r14a	Ppp1r14a
Ppp1r14b	Ppp1r14b
Ppp1r14c	Ppp1r14c
Ppp1r14d	Ppp1r14d
Ppp1r15a	Ppp1r15a
Ppp1r15b	Ppp1r15b
Ppp1r16a	Ppp1r16a
Ppp1r16b	Ppp1r16b
Ppp1r17	Ppp1r17
Ppp1r18	Ppp1r18
Ppp1r18os	Ppp1r18os
Ppp1r1a	Ppp1r1a
Ppp1r1c	Ppp1r1c
Ppp1r2	Ppp1r2
Ppp1r2-ps3	Ppp1r2-ps3
Ppp1r2-ps4	Ppp1r2-ps4
Ppp1r21	Ppp1r21
Ppp1r26	Ppp1r26
Ppp1r32	Ppp1r32
Ppp1r35	Ppp1r35
Ppp1r36	Ppp1r36
Ppp1r37	Ppp1r37
Ppp1r3c	Ppp1r3c
Ppp1r3d	Ppp1r3d
Ppp1r3e	Ppp1r3e
Ppp1r3f	Ppp1r3f
Ppp1r3fos	Ppp1r3fos
Ppp1r3g	Ppp1r3g
Ppp1r42	Ppp1r42
Ppp1r7	Ppp1r7
Ppp1r8	Ppp1r8
Ppp1r9a	Ppp1r9a
Ppp1r9b	Ppp1r9b
Ppp2ca	Ppp2ca
Ppp2cb	Ppp2cb
Ppp2r1a	Ppp2r1a
Ppp2r1b	Ppp2r1b
Ppp2r2a	Ppp2r2a
Ppp2r2b	Ppp2r2b
Ppp2r2c	Ppp2r2c
Ppp2r2d	Ppp2r2d
Ppp2r3a	Ppp2r3a
Ppp2r3c	Ppp2r3c
Ppp2r3d	Ppp2r3d
Ppp2r5a	Ppp2r5a
Ppp2r5b	Ppp2r5b
Ppp2r5c	Ppp2r5c
Ppp2r5d	Ppp2r5d
Ppp2r5e	Ppp2r5e
Ppp3ca	Ppp3ca
Ppp3cb	Ppp3cb
Ppp3cc	Ppp3cc
Ppp3r1	Ppp3r1
Ppp3r2	Ppp3r2
Ppp4c	Ppp4c
Ppp4r1	Ppp4r1
Ppp4r1l-ps	Ppp4r1l-ps
Ppp4r2	Ppp4r2
Ppp4r3a	Ppp4r3a
Ppp4r3b	Ppp4r3b
Ppp4r4	Ppp4r4
Ppp5c	Ppp5c
Ppp6c	Ppp6c
Ppp6r1	Ppp6r1
Ppp6r2	Ppp6r2
Ppp6r3	Ppp6r3
Pprc1	Pprc1
Ppt1	Ppt1
Ppt2	Ppt2
Pptc7	Pptc7
Ppwd1	Ppwd1
Pqbp1	Pqbp1
Pqlc1	Pqlc1
Pqlc2	Pqlc2
Pqlc3	Pqlc3
Pradc1	Pradc1
Praf2	Praf2
Prag1	Prag1
Pramef8	Pramef8
Prc1	Prc1
Prcc	Prcc
Prcd	Prcd
Prcp	Prcp
Prdm10	Prdm10
Prdm11	Prdm11
Prdm15	Prdm15
Prdm16	Prdm16
Prdm2	Prdm2
Prdm4	Prdm4
Prdm5	Prdm5
Prdm8	Prdm8
Prdm9	Prdm9
Prdx1	Prdx1
Prdx2	Prdx2
Prdx2-rs3	Prdx2-rs3
Prdx3	Prdx3
Prdx4	Prdx4
Prdx5	Prdx5
Prdx6	Prdx6
Prdx6b	Prdx6b
Preb	Preb
Prelid1	Prelid1
Prelid2	Prelid2
Prelid3a	Prelid3a
Prelid3b	Prelid3b
Prep	Prep
Prepl	Prepl
Prex1	Prex1
Prex2	Prex2
Prickle1	Prickle1
Prickle2	Prickle2
Prickle4	Prickle4
Prim1	Prim1
Prim2	Prim2
Prima1	Prima1
Primpol	Primpol
Prkaa1	Prkaa1
Prkaa2	Prkaa2
Prkab1	Prkab1
Prkab2	Prkab2
Prkaca	Prkaca
Prkaca-ps1	Prkaca-ps1
Prkacb	Prkacb
Prkag1	Prkag1
Prkag2	Prkag2
Prkar1a	Prkar1a
Prkar1b	Prkar1b
Prkar2a	Prkar2a
Prkar2b	Prkar2b
Prkca	Prkca
Prkcb	Prkcb
Prkcd	Prkcd
Prkcdbp	Prkcdbp
Prkce	Prkce
Prkcg	Prkcg
Prkch	Prkch
Prkci	Prkci
Prkcq	Prkcq
Prkcsh	Prkcsh
Prkcz	Prkcz
Prkcz2	Prkcz2
Prkd1	Prkd1
Prkd2	Prkd2
Prkd3	Prkd3
Prkdc	Prkdc
Prkg1	Prkg1
Prkg2	Prkg2
Prkra	Prkra
Prkrip1	Prkrip1
Prkx	Prkx
Prl3d1	Prl3d1
Prl3d2	Prl3d2
Prlhr	Prlhr
Prlr	Prlr
Prmt1	Prmt1
Prmt2	Prmt2
Prmt3	Prmt3
Prmt5	Prmt5
Prmt6	Prmt6
Prmt7	Prmt7
Prmt8	Prmt8
Prmt9	Prmt9
Prnp	Prnp
Prob1	Prob1
Proca1	Proca1
Prodh	Prodh
Prok2	Prok2
Prokr1	Prokr1
Prokr2	Prokr2
Prom1	Prom1
Prorsd1	Prorsd1
Pros1	Pros1
Prosc	Prosc
Proscos	Proscos
Proser1	Proser1
Proser2	Proser2
Proser3	Proser3
Prox1	Prox1
Prox1os	Prox1os
Prox2	Prox2
Prox2os	Prox2os
Prpf18	Prpf18
Prpf19	Prpf19
Prpf3	Prpf3
Prpf31	Prpf31
Prpf38a	Prpf38a
Prpf38b	Prpf38b
Prpf39	Prpf39
Prpf4	Prpf4
Prpf40a	Prpf40a
Prpf40b	Prpf40b
Prpf4b	Prpf4b
Prpf6	Prpf6
Prpf8	Prpf8
Prph	Prph
Prps1	Prps1
Prps1l3	Prps1l3
Prps2	Prps2
Prpsap1	Prpsap1
Prpsap2	Prpsap2
Prr11	Prr11
Prr12	Prr12
Prr13	Prr13
Prr14	Prr14
Prr14l	Prr14l
Prr15	Prr15
Prr16	Prr16
Prr18	Prr18
Prr19	Prr19
Prr22	Prr22
Prr3	Prr3
Prr33	Prr33
Prr36	Prr36
Prr5	Prr5
Prr5l	Prr5l
Prr7	Prr7
Prrc1	Prrc1
Prrc2a	Prrc2a
Prrc2b	Prrc2b
Prrc2c	Prrc2c
Prrg1	Prrg1
Prrg2	Prrg2
Prrg3	Prrg3
Prrt1	Prrt1
Prrt2	Prrt2
Prrt3	Prrt3
Prrt4	Prrt4
Prrx1	Prrx1
Prss12	Prss12
Prss23	Prss23
Prss30	Prss30
Prss32	Prss32
Prss35	Prss35
Prss36	Prss36
Prss41	Prss41
Prss43	Prss43
Prss50	Prss50
Prtg	Prtg
Prtn3	Prtn3
Prune1	Prune1
Prune2	Prune2
Prx	Prx
Psap	Psap
Psat1	Psat1
Psd	Psd
Psd2	Psd2
Psd3	Psd3
Psen1	Psen1
Psen2	Psen2
Psenen	Psenen
